lat, long, distance, accumulated distance, raw heading, smoothed heading, calculated heading, opt calculated heading, section type mask, section type, PAH/IH, optimized PAH/IH, PAHS, optimized PAHS
45.64181761955335, -92.99211686433554,2.9999999993463993, 266.12993944552557,359.6221010553429, 360.8423767089844, 360.746064061322, 360.746064061322, 110, Transient, 360.93002004713793, 360.93002004713793, 0.012471793227115405, 0.012471793227115405
45.6418445684257, -92.99211711857019,2.999999999283627, 269.12993944480917,359.6221012372869, 360.9876403808594, 360.87979208866574, 360.87979208866574, 110, Transient, 360.93002004713793, 360.93002004713793, 0.012471793227115405, 0.012471793227115405
45.64187151729804, -92.99211737280484,2.9999999992208544, 272.12993944403,359.62210141882963, 361.14324951171875, 361.02505576054074, 361.02505576054074, 110, Transient, 360.93002004713793, 360.93002004713793, 0.012471793227115405, 0.012471793227115405
45.64189846617039, -92.99211762703949,2.9999999991580815, 275.1299394431881,359.62210160072925, 361.3079528808594, 361.1806648914001, 361.1806648914001, 110, Transient, 360.93002004713793, 360.93002004713793, 0.012471793227115405, 0.012471793227115405
45.641925415042735, -92.99211788127414,2.9999999990953095, 278.12993944228344,359.6221017825843, 361.48046875, 361.3079528808594, 361.3079528808594, 120, Curved, 361.48046875, 361.4164199829098, 0.059547519512171875, 0.06407313099509702
45.64195236391508, -92.99211813550879,2.9999999990325366, 281.12993944131597,359.6221019642165, 361.6593322753906, 361.6591113085365, 361.6726881429853, 120, Curved, 361.48046875, 361.4164199829098, 0.059547519512171875, 0.06407313099509702
45.64197931278743, -92.99211838974344,2.999999998969764, 284.12993944028574,359.6221021459379, 361.8433837890625, 361.83797483392715, 361.8515516683759, 120, Curved, 361.48046875, 361.4164199829098, 0.059547519512171875, 0.06407313099509702
45.64200626165977, -92.99211864397809,2.9999999989069916, 287.12993943919275,359.62210232783787, 362.03106689453125, 362.022026347599, 362.0356031820478, 120, Curved, 361.48046875, 361.4164199829098, 0.059547519512171875, 0.06407313099509702
45.64203321053212, -92.99211889821274,2.999999998844219, 290.12993943803696,359.62210250942564, 362.2210693359375, 362.2097094530678, 362.22328628751654, 120, Curved, 361.48046875, 361.4164199829098, 0.059547519512171875, 0.06407313099509702
45.642060159404465, -92.99211915244739,2.9999999987814463, 293.1299394368184,359.62210269137034, 362.4121398925781, 362.399711894474, 362.4132887289228, 120, Curved, 361.48046875, 361.4164199829098, 0.059547519512171875, 0.06407313099509702
45.64208710827681, -92.99211940668204,2.9999999987186743, 296.1299394355371,359.6221028731367, 362.6026306152344, 362.59078245111465, 362.6043592855634, 120, Curved, 361.48046875, 361.4164199829098, 0.059547519512171875, 0.06407313099509702
45.64211405714916, -92.99211966091669,2.9999999986559014, 299.129939434193,359.6221030549478, 362.7914733886719, 362.7812731737709, 362.79485000821967, 120, Curved, 361.48046875, 361.4164199829098, 0.059547519512171875, 0.06407313099509702
45.64215, -92.99212000000001,4.001226882197774, 303.13116631639076,359.6221034935528, 362.977294921875, 362.9701159472084, 362.98369278165717, 120, Curved, 361.48046875, 361.4164199829098, 0.059547519512171875, 0.06407313099509702
45.64217694945852, -92.99212000000001,2.9999999998848903, 306.13116631627565,360, 363.1589050292969, 363.1559374804115, 363.1695143148603, 120, Curved, 361.48046875, 361.4164199829098, 0.059547519512171875, 0.06407313099509702
45.642203898917046, -92.99212000000001,2.9999999998848903, 309.13116631616055,360, 363.33526611328125, 363.3375475878334, 363.35112442228217, 120, Curved, 361.48046875, 361.4164199829098, 0.059547519512171875, 0.06407313099509702
45.64223084837557, -92.99212000000001,2.9999999998848903, 312.13116631604544,360, 363.5051574707031, 363.33526611328125, 363.33526611328125, 110, Transient, 363.5051574707031, 363.5051574707031, 0.03628391689863138, 0.03628391689863138
45.64225779783409, -92.99212000000001,2.9999999998848903, 315.13116631593033,360, 363.6676025390625, 363.61400922139904, 363.61400922139904, 110, Transient, 363.5051574707031, 363.5051574707031, 0.03628391689863138, 0.03628391689863138
45.642284747292614, -92.99212000000001,2.9999999998848903, 318.1311663158152,360, 363.82171630859375, 363.7764542897584, 363.7764542897584, 110, Transient, 363.5051574707031, 363.5051574707031, 0.03628391689863138, 0.03628391689863138
45.642311696751136, -92.99212000000001,2.9999999998848903, 321.1311663157001,360, 363.9666442871094, 363.93056805928967, 363.93056805928967, 110, Transient, 363.5051574707031, 363.5051574707031, 0.03628391689863138, 0.03628391689863138
45.64233864620966, -92.99212000000001,2.9999999998848903, 324.131166315585,360, 364.1017150878906, 364.0754960378053, 364.0754960378053, 110, Transient, 363.5051574707031, 363.5051574707031, 0.03628391689863138, 0.03628391689863138
45.64236559566818, -92.99212000000001,2.9999999998848903, 327.1311663154699,360, 364.2262268066406, 364.21056683858654, 364.21056683858654, 110, Transient, 363.5051574707031, 363.5051574707031, 0.03628391689863138, 0.03628391689863138
45.642392545126704, -92.99212000000001,2.9999999998848903, 330.1311663153548,360, 364.339599609375, 364.33507855733654, 364.33507855733654, 110, Transient, 363.5051574707031, 363.5051574707031, 0.03628391689863138, 0.03628391689863138
45.642419494585226, -92.99212000000001,2.9999999998848903, 333.1311663152397,360, 364.4414367675781, 364.4484513600709, 364.4484513600709, 110, Transient, 363.5051574707031, 363.5051574707031, 0.03628391689863138, 0.03628391689863138
45.64244644404375, -92.99212000000001,2.9999999998848903, 336.1311663151246,360, 364.5314025878906, 364.55028851827404, 364.55028851827404, 110, Transient, 363.5051574707031, 363.5051574707031, 0.03628391689863138, 0.03628391689863138
45.64247339350227, -92.99212000000001,2.9999999998848903, 339.13116631500947,360, 364.60919189453125, 364.64025433858654, 364.64025433858654, 110, Transient, 363.5051574707031, 363.5051574707031, 0.03628391689863138, 0.03628391689863138
45.642500342960794, -92.99212000000001,2.9999999998848903, 342.13116631489436,360, 364.6748352050781, 364.71804364522717, 364.71804364522717, 110, Transient, 363.5051574707031, 363.5051574707031, 0.03628391689863138, 0.03628391689863138
45.64252729241932, -92.99212000000001,2.9999999998848903, 345.13116631477925,360, 364.72802734375, 364.78368695577404, 364.78368695577404, 110, Transient, 363.5051574707031, 363.5051574707031, 0.03628391689863138, 0.03628391689863138
45.64255424187784, -92.99212000000001,2.9999999998848903, 348.13116631466414,360, 364.76898193359375, 364.81137847900374, 364.81156127929535, 100, Straight, 364.81137847900374, 364.81156127929535, NA, NA
45.64258119133636, -92.99212000000001,2.9999999998848903, 351.13116631454903,360, 364.7977600097656, 364.81137847900374, 364.81156127929535, 100, Straight, 364.81137847900374, 364.81156127929535, NA, NA
45.642608140794884, -92.99212000000001,2.9999999998848903, 354.1311663144339,360, 364.8144836425781, 364.81137847900374, 364.81156127929535, 100, Straight, 364.81137847900374, 364.81156127929535, NA, NA
